time,value
2013-08-27 09:30:00+00:00,0.997
2013-08-27 09:35:00+00:00,0.926
2013-08-27 09:40:00+00:00,1.027
2013-08-27 09:45:00+00:00,1.127
2013-08-27 09:50:00+00:00,1.047
2013-08-27 09:55:00+00:00,1.145
2013-08-27 10:00:00+00:00,1.087
2013-08-27 10:05:00+00:00,1.045
2013-08-27 10:10:00+00:00,1.111
2013-08-27 10:15:00+00:00,1.102
2013-08-27 10:20:00+00:00,1.009
2013-08-27 10:25:00+00:00,1.113
2013-08-27 10:30:00+00:00,1.022
2013-08-27 10:35:00+00:00,1.083
2013-08-27 10:40:00+00:00,1.116
2013-08-27 10:45:00+00:00,1.077
2013-08-27 10:50:00+00:00,1.154
2013-08-27 10:55:00+00:00,1.127
2013-08-27 11:00:00+00:00,1.044
2013-08-27 11:05:00+00:00,1.09
2013-08-27 11:10:00+00:00,1.105
2013-08-27 11:15:00+00:00,1.079
2013-08-27 11:20:00+00:00,1.043
2013-08-27 11:25:00+00:00,1.117
2013-08-27 11:30:00+00:00,1.117
2013-08-27 11:35:00+00:00,1.045
2013-08-27 11:40:00+00:00,1.089
2013-08-27 11:45:00+00:00,1.109
2013-08-27 11:50:00+00:00,1.123
2013-08-27 11:55:00+00:00,1.138
2013-08-27 12:00:00+00:00,1.082
2013-08-27 12:05:00+00:00,1.054
2013-08-27 12:10:00+00:00,1.054
2013-08-27 12:15:00+00:00,1.076
2013-08-27 12:20:00+00:00,1.044
2013-08-27 12:25:00+00:00,1.078
2013-08-27 12:30:00+00:00,1.082
2013-08-27 12:35:00+00:00,1.101
2013-08-27 12:40:00+00:00,1.103
2013-08-27 12:45:00+00:00,1.101
2013-08-27 12:50:00+00:00,1.078
2013-08-27 12:55:00+00:00,1.099
2013-08-27 13:00:00+00:00,1.098
2013-08-27 13:05:00+00:00,1.122
2013-08-27 13:10:00+00:00,1.113
2013-08-27 13:15:00+00:00,1.11
2013-08-27 13:20:00+00:00,1.058
2013-08-27 13:25:00+00:00,1.086
2013-08-27 13:30:00+00:00,1.116
2013-08-27 13:35:00+00:00,1.089
2013-08-27 13:40:00+00:00,1.109
2013-08-27 13:45:00+00:00,1.114
2013-08-27 13:50:00+00:00,1.121
2013-08-27 13:55:00+00:00,1.104
2013-08-27 14:00:00+00:00,1.095
2013-08-27 14:05:00+00:00,1.082
2013-08-27 14:10:00+00:00,1.088
2013-08-27 14:15:00+00:00,1.129
2013-08-27 14:20:00+00:00,1.082
2013-08-27 14:25:00+00:00,1.095
2013-08-27 14:30:00+00:00,1.084
2013-08-27 14:35:00+00:00,1.086
2013-08-27 14:40:00+00:00,1.091
2013-08-27 14:45:00+00:00,1.103
2013-08-27 14:50:00+00:00,1.1
2013-08-27 14:55:00+00:00,1.086
2013-08-27 15:00:00+00:00,1.066
2013-08-27 15:05:00+00:00,0.958
2013-08-27 15:10:00+00:00,1.007
2013-08-27 15:15:00+00:00,1.004
2013-08-27 15:20:00+00:00,1.05
2013-08-27 15:25:00+00:00,1.067
2013-08-27 15:30:00+00:00,1.061
2013-08-27 15:35:00+00:00,1.087
2013-08-27 15:40:00+00:00,1.09
2013-08-27 15:45:00+00:00,1.08
2013-08-27 15:50:00+00:00,1.132
2013-08-27 15:55:00+00:00,1.126
2013-08-27 16:00:00+00:00,1.011
2013-08-27 16:05:00+00:00,1.018
2013-08-27 16:10:00+00:00,1.052
2013-08-27 16:15:00+00:00,1.029
2013-08-27 16:20:00+00:00,0.948
2013-08-27 16:25:00+00:00,1.045
2013-08-27 16:30:00+00:00,1.012
2013-08-27 16:35:00+00:00,1.034
2013-08-27 16:40:00+00:00,1.065
2013-08-27 16:45:00+00:00,1.054
2013-08-27 16:50:00+00:00,1.072
2013-08-27 16:55:00+00:00,1.077
2013-08-27 17:00:00+00:00,1.027
2013-08-27 17:05:00+00:00,1.001
2013-08-27 17:10:00+00:00,1.002
2013-08-27 17:15:00+00:00,0.923
2013-08-27 17:20:00+00:00,0.96
2013-08-27 17:25:00+00:00,1.031
2013-08-27 17:30:00+00:00,1.016
2013-08-27 17:35:00+00:00,1.004
2013-08-27 17:40:00+00:00,0.982
2013-08-27 17:45:00+00:00,0.97
2013-08-27 17:50:00+00:00,0.983
2013-08-27 17:55:00+00:00,0.97
2013-08-27 18:00:00+00:00,1.076
2013-08-27 18:05:00+00:00,1.085
2013-08-27 18:10:00+00:00,1.095
2013-08-27 18:15:00+00:00,1.113
2013-08-27 18:20:00+00:00,1.076
2013-08-27 18:25:00+00:00,1.043
2013-08-27 18:30:00+00:00,1.056
2013-08-27 18:35:00+00:00,1.089
2013-08-27 18:40:00+00:00,1.061
2013-08-27 18:45:00+00:00,1.087
2013-08-27 18:50:00+00:00,1.057
2013-08-27 18:55:00+00:00,1.081
2013-08-27 19:00:00+00:00,1.085
2013-08-27 19:05:00+00:00,1.105
2013-08-27 19:10:00+00:00,1.075
2013-08-27 19:15:00+00:00,1.011
2013-08-27 19:20:00+00:00,1.102
2013-08-27 19:25:00+00:00,1.055
2013-08-27 19:30:00+00:00,1.125
2013-08-27 19:35:00+00:00,1.096
2013-08-27 19:40:00+00:00,1.075
2013-08-27 19:45:00+00:00,1.115
2013-08-27 19:50:00+00:00,1.103
2013-08-27 19:55:00+00:00,1.086
2013-08-27 20:00:00+00:00,1.076
2013-08-27 20:05:00+00:00,1.088
2013-08-27 20:10:00+00:00,1.066
2013-08-27 20:15:00+00:00,1.083
2013-08-27 20:20:00+00:00,1.075
2013-08-27 20:25:00+00:00,1.123
2013-08-27 20:30:00+00:00,1.086
2013-08-27 20:35:00+00:00,1.054
2013-08-27 20:40:00+00:00,1.035
2013-08-27 20:45:00+00:00,1.04
2013-08-27 20:50:00+00:00,1.047
2013-08-27 20:55:00+00:00,1.041
2013-08-27 21:00:00+00:00,1.064
2013-08-27 21:05:00+00:00,1.075
2013-08-27 21:10:00+00:00,1.023
2013-08-27 21:15:00+00:00,1.017
2013-08-27 21:20:00+00:00,1.03
2013-08-27 21:25:00+00:00,1.045
2013-08-27 21:30:00+00:00,1.016
2013-08-27 21:35:00+00:00,1.035
2013-08-27 21:40:00+00:00,1.027
2013-08-27 21:45:00+00:00,1.098
2013-08-27 21:50:00+00:00,1.069
2013-08-27 21:55:00+00:00,0.986
2013-08-27 22:00:00+00:00,1.06
2013-08-27 22:05:00+00:00,1.022
2013-08-27 22:10:00+00:00,1.026
2013-08-27 22:15:00+00:00,1.072
2013-08-27 22:20:00+00:00,1.08
2013-08-27 22:25:00+00:00,1.047
2013-08-27 22:30:00+00:00,1.064
2013-08-27 22:35:00+00:00,1.054
2013-08-27 22:40:00+00:00,1.071
2013-08-27 22:45:00+00:00,1.03
2013-08-27 22:50:00+00:00,1.052
2013-08-27 22:55:00+00:00,1.04
2013-08-27 23:00:00+00:00,1.027
2013-08-27 23:05:00+00:00,1.02
2013-08-27 23:10:00+00:00,1.037
2013-08-27 23:15:00+00:00,1.005
2013-08-27 23:20:00+00:00,1.041
2013-08-27 23:25:00+00:00,1.044
2013-08-27 23:30:00+00:00,1.046
2013-08-27 23:35:00+00:00,1.121
2013-08-27 23:40:00+00:00,1.091
2013-08-27 23:45:00+00:00,1.08
2013-08-27 23:50:00+00:00,1.118
2013-08-27 23:55:00+00:00,1.088
2013-08-28 00:00:00+00:00,1.076
2013-08-28 00:05:00+00:00,1.075
2013-08-28 00:10:00+00:00,1.08
2013-08-28 00:15:00+00:00,1.078
2013-08-28 00:20:00+00:00,1.188
2013-08-28 00:25:00+00:00,1.096
2013-08-28 00:30:00+00:00,1.029
2013-08-28 00:35:00+00:00,1.028
2013-08-28 00:40:00+00:00,1.066
2013-08-28 00:45:00+00:00,1.034
2013-08-28 00:50:00+00:00,1.016
2013-08-28 00:55:00+00:00,1.024
2013-08-28 01:00:00+00:00,1.008
2013-08-28 01:05:00+00:00,1.017
2013-08-28 01:10:00+00:00,0.955
2013-08-28 01:15:00+00:00,0.965
2013-08-28 01:20:00+00:00,0.933
2013-08-28 01:25:00+00:00,0.893
2013-08-28 01:30:00+00:00,0.959
2013-08-28 01:35:00+00:00,0.932
2013-08-28 01:40:00+00:00,0.946
2013-08-28 01:45:00+00:00,0.964
2013-08-28 01:50:00+00:00,0.915
2013-08-28 01:55:00+00:00,0.949
2013-08-28 02:00:00+00:00,0.934
2013-08-28 02:05:00+00:00,0.831
2013-08-28 02:10:00+00:00,0.912
2013-08-28 02:15:00+00:00,0.963
2013-08-28 02:20:00+00:00,0.854
2013-08-28 02:25:00+00:00,0.917
2013-08-28 02:30:00+00:00,0.911
2013-08-28 02:35:00+00:00,0.843
2013-08-28 02:40:00+00:00,0.843
2013-08-28 02:45:00+00:00,0.865
2013-08-28 02:50:00+00:00,0.856
2013-08-28 02:55:00+00:00,0.837
2013-08-28 03:00:00+00:00,0.86
2013-08-28 03:05:00+00:00,0.824
2013-08-28 03:10:00+00:00,0.876
2013-08-28 03:15:00+00:00,0.847
2013-08-28 03:20:00+00:00,0.862
2013-08-28 03:25:00+00:00,0.925
2013-08-28 03:30:00+00:00,0.938
2013-08-28 03:35:00+00:00,0.878
2013-08-28 03:40:00+00:00,0.85
2013-08-28 03:45:00+00:00,0.843
2013-08-28 03:50:00+00:00,0.962
2013-08-28 03:55:00+00:00,0.87
2013-08-28 04:00:00+00:00,0.881
2013-08-28 04:05:00+00:00,0.902
2013-08-28 04:10:00+00:00,0.943
2013-08-28 04:15:00+00:00,0.87
2013-08-28 04:20:00+00:00,0.885
2013-08-28 04:25:00+00:00,0.893
2013-08-28 04:30:00+00:00,0.845
2013-08-28 04:35:00+00:00,0.909
2013-08-28 04:40:00+00:00,0.899
2013-08-28 04:45:00+00:00,0.857
2013-08-28 04:50:00+00:00,0.834
2013-08-28 04:55:00+00:00,0.783
2013-08-28 05:00:00+00:00,0.824
2013-08-28 05:05:00+00:00,0.869
2013-08-28 05:10:00+00:00,0.832
2013-08-28 05:15:00+00:00,0.842
2013-08-28 05:20:00+00:00,0.852
2013-08-28 05:25:00+00:00,0.83
2013-08-28 05:30:00+00:00,0.9
2013-08-28 05:35:00+00:00,0.906
2013-08-28 05:40:00+00:00,0.864
2013-08-28 05:45:00+00:00,0.899
2013-08-28 05:50:00+00:00,0.863
2013-08-28 05:55:00+00:00,0.884
2013-08-28 06:00:00+00:00,0.92
2013-08-28 06:05:00+00:00,0.876
2013-08-28 06:10:00+00:00,0.878
2013-08-28 06:15:00+00:00,0.896
2013-08-28 06:20:00+00:00,0.853
2013-08-28 06:25:00+00:00,0.904
2013-08-28 06:30:00+00:00,0.922
2013-08-28 06:35:00+00:00,0.92
2013-08-28 06:40:00+00:00,0.876
2013-08-28 06:45:00+00:00,0.917
2013-08-28 06:50:00+00:00,0.976
2013-08-28 06:55:00+00:00,0.938
2013-08-28 07:00:00+00:00,0.909
2013-08-28 07:05:00+00:00,0.939
2013-08-28 07:10:00+00:00,0.985
2013-08-28 07:15:00+00:00,1.012
2013-08-28 07:20:00+00:00,1.067
2013-08-28 07:25:00+00:00,1.022
2013-08-28 07:30:00+00:00,1.063
2013-08-28 07:35:00+00:00,1.076
2013-08-28 07:40:00+00:00,0.989
2013-08-28 07:45:00+00:00,1.037
2013-08-28 07:50:00+00:00,0.94
2013-08-28 07:55:00+00:00,0.991
2013-08-28 08:00:00+00:00,1.066
2013-08-28 08:05:00+00:00,1.096
2013-08-28 08:10:00+00:00,1.052
2013-08-28 08:15:00+00:00,1.137
2013-08-28 08:20:00+00:00,1.043
2013-08-28 08:25:00+00:00,1.08
2013-08-28 08:30:00+00:00,1.088
2013-08-28 08:35:00+00:00,1.078
2013-08-28 08:40:00+00:00,1.138
2013-08-28 08:45:00+00:00,1.123
2013-08-28 08:50:00+00:00,1.067
2013-08-28 08:55:00+00:00,1.077
2013-08-28 09:00:00+00:00,1.082
2013-08-28 09:05:00+00:00,1.064
2013-08-28 09:10:00+00:00,1.081
2013-08-28 09:15:00+00:00,1.043
2013-08-28 09:20:00+00:00,1.053
2013-08-28 09:25:00+00:00,1.073
2013-08-28 09:30:00+00:00,1.1
2013-08-28 09:35:00+00:00,1.083
2013-08-28 09:40:00+00:00,1.098
2013-08-28 09:45:00+00:00,1.047
2013-08-28 09:50:00+00:00,1.078
2013-08-28 09:55:00+00:00,1.101
2013-08-28 10:00:00+00:00,1.105
2013-08-28 10:05:00+00:00,1.098
2013-08-28 10:10:00+00:00,1.037
2013-08-28 10:15:00+00:00,1.064
2013-08-28 10:20:00+00:00,1.072
2013-08-28 10:25:00+00:00,1.125
2013-08-28 10:30:00+00:00,1.072
2013-08-28 10:35:00+00:00,1.048
2013-08-28 10:40:00+00:00,1.075
2013-08-28 10:45:00+00:00,1.027
2013-08-28 10:50:00+00:00,1.096
2013-08-28 10:55:00+00:00,1.08
2013-08-28 11:00:00+00:00,1.077
2013-08-28 11:05:00+00:00,1.076
2013-08-28 11:10:00+00:00,1.088
2013-08-28 11:15:00+00:00,1.109
2013-08-28 11:20:00+00:00,1.106
2013-08-28 11:25:00+00:00,1.043
2013-08-28 11:30:00+00:00,1.091
2013-08-28 11:35:00+00:00,1.09
2013-08-28 11:40:00+00:00,1.083
2013-08-28 11:45:00+00:00,1.125
2013-08-28 11:50:00+00:00,1.089
2013-08-28 11:55:00+00:00,1.02
2013-08-28 12:00:00+00:00,1.093
2013-08-28 12:05:00+00:00,1.107
2013-08-28 12:10:00+00:00,1.097
2013-08-28 12:15:00+00:00,1.058
2013-08-28 12:20:00+00:00,1.033
2013-08-28 12:25:00+00:00,1.051
2013-08-28 12:30:00+00:00,1.116
2013-08-28 12:35:00+00:00,1.117
2013-08-28 12:40:00+00:00,1.094
2013-08-28 12:45:00+00:00,1.067
2013-08-28 12:50:00+00:00,1.14
2013-08-28 12:55:00+00:00,1.096
2013-08-28 13:00:00+00:00,1.109
2013-08-28 13:05:00+00:00,1.077
2013-08-28 13:10:00+00:00,1.135
2013-08-28 13:15:00+00:00,1.107
2013-08-28 13:20:00+00:00,1.094
2013-08-28 13:25:00+00:00,1.113
2013-08-28 13:30:00+00:00,1.129
2013-08-28 13:35:00+00:00,1.103
2013-08-28 13:40:00+00:00,1.064
2013-08-28 13:45:00+00:00,1.14
2013-08-28 13:50:00+00:00,1.108
2013-08-28 13:55:00+00:00,1.1
2013-08-28 14:00:00+00:00,1.042
2013-08-28 14:05:00+00:00,1.02
2013-08-28 14:10:00+00:00,1.025
2013-08-28 14:15:00+00:00,1.085
2013-08-28 14:20:00+00:00,1.035
2013-08-28 14:25:00+00:00,1.042
2013-08-28 14:30:00+00:00,1.103
2013-08-28 14:35:00+00:00,1.077
2013-08-28 14:40:00+00:00,1.089
2013-08-28 14:45:00+00:00,1.154
2013-08-28 14:50:00+00:00,1.106
2013-08-28 14:55:00+00:00,1.114
2013-08-28 15:00:00+00:00,1.071
2013-08-28 15:05:00+00:00,1.003
2013-08-28 15:10:00+00:00,0.951
2013-08-28 15:15:00+00:00,0.973
2013-08-28 15:20:00+00:00,0.993
2013-08-28 15:25:00+00:00,1.034
2013-08-28 15:30:00+00:00,0.997
2013-08-28 15:35:00+00:00,0.976
2013-08-28 15:40:00+00:00,1.062
2013-08-28 15:45:00+00:00,1.101
2013-08-28 15:50:00+00:00,1.009
2013-08-28 15:55:00+00:00,1.037
2013-08-28 16:00:00+00:00,1.059
2013-08-28 16:05:00+00:00,1.056
2013-08-28 16:10:00+00:00,1.026
2013-08-28 16:15:00+00:00,1.123
2013-08-28 16:20:00+00:00,1.03
2013-08-28 16:25:00+00:00,1.016
2013-08-28 16:30:00+00:00,0.995
2013-08-28 16:35:00+00:00,1.018
2013-08-28 16:40:00+00:00,1.013
2013-08-28 16:45:00+00:00,1.03
2013-08-28 16:50:00+00:00,1.049
2013-08-28 16:55:00+00:00,1.026
2013-08-28 17:00:00+00:00,0.991
2013-08-28 17:05:00+00:00,0.991
2013-08-28 17:10:00+00:00,0.99
2013-08-28 17:15:00+00:00,1.03
2013-08-28 17:20:00+00:00,1.026
2013-08-28 17:25:00+00:00,1.009
2013-08-28 17:30:00+00:00,1.018
2013-08-28 17:35:00+00:00,1.017
2013-08-28 17:40:00+00:00,1.033
2013-08-28 17:45:00+00:00,1.021
2013-08-28 17:50:00+00:00,1.053
2013-08-28 17:55:00+00:00,1.092
2013-08-28 18:00:00+00:00,1.065
2013-08-28 18:05:00+00:00,1.091
2013-08-28 18:10:00+00:00,1.075
2013-08-28 18:15:00+00:00,1.109
2013-08-28 18:20:00+00:00,1.017
2013-08-28 18:25:00+00:00,1.115
2013-08-28 18:30:00+00:00,1.12
2013-08-28 18:35:00+00:00,1.136
2013-08-28 18:40:00+00:00,1.115
2013-08-28 18:45:00+00:00,1.087
2013-08-28 18:50:00+00:00,1.014
2013-08-28 18:55:00+00:00,1.07
2013-08-28 19:00:00+00:00,1.099
2013-08-28 19:05:00+00:00,1.15
2013-08-28 19:10:00+00:00,1.118
2013-08-28 19:15:00+00:00,1.146
2013-08-28 19:20:00+00:00,1.136
2013-08-28 19:25:00+00:00,1.114
2013-08-28 19:30:00+00:00,1.094
2013-08-28 19:35:00+00:00,1.147
2013-08-28 19:40:00+00:00,1.1
2013-08-28 19:45:00+00:00,1.101
2013-08-28 19:50:00+00:00,1.127
2013-08-28 19:55:00+00:00,1.123
2013-08-28 20:00:00+00:00,1.119
2013-08-28 20:05:00+00:00,1.063
2013-08-28 20:10:00+00:00,1.029
2013-08-28 20:15:00+00:00,1.022
2013-08-28 20:20:00+00:00,1.05
2013-08-28 20:25:00+00:00,1.085
2013-08-28 20:30:00+00:00,0.961
2013-08-28 20:35:00+00:00,1.022
2013-08-28 20:40:00+00:00,1.016
2013-08-28 20:45:00+00:00,1.051
2013-08-28 20:50:00+00:00,1.088
2013-08-28 20:55:00+00:00,1.051
2013-08-28 21:00:00+00:00,1.093
2013-08-28 21:05:00+00:00,1.093
2013-08-28 21:10:00+00:00,1.091
2013-08-28 21:15:00+00:00,1.076
2013-08-28 21:20:00+00:00,0.892
2013-08-28 21:25:00+00:00,0.971
2013-08-28 21:30:00+00:00,1.018
2013-08-28 21:35:00+00:00,1.038
2013-08-28 21:40:00+00:00,1.067
2013-08-28 21:45:00+00:00,1.028
2013-08-28 21:50:00+00:00,1.046
2013-08-28 21:55:00+00:00,1.101
2013-08-28 22:00:00+00:00,1.064
2013-08-28 22:05:00+00:00,1.076
2013-08-28 22:10:00+00:00,1.06
2013-08-28 22:15:00+00:00,1.109
2013-08-28 22:20:00+00:00,1.053
2013-08-28 22:25:00+00:00,1.044
2013-08-28 22:30:00+00:00,1.045
2013-08-28 22:35:00+00:00,1.026
2013-08-28 22:40:00+00:00,1.042
2013-08-28 22:45:00+00:00,1.094
2013-08-28 22:50:00+00:00,1.093
2013-08-28 22:55:00+00:00,1.093
2013-08-28 23:00:00+00:00,1.08
2013-08-28 23:05:00+00:00,1.07
2013-08-28 23:10:00+00:00,1.06
2013-08-28 23:15:00+00:00,1.031
2013-08-28 23:20:00+00:00,1.078
2013-08-28 23:25:00+00:00,1.084
2013-08-28 23:30:00+00:00,0.99
2013-08-28 23:35:00+00:00,1.057
2013-08-28 23:40:00+00:00,1.128
2013-08-28 23:45:00+00:00,1.086
2013-08-28 23:50:00+00:00,1.092
2013-08-28 23:55:00+00:00,1.111
2013-08-29 00:00:00+00:00,1.067
2013-08-29 00:05:00+00:00,1.037
2013-08-29 00:10:00+00:00,1.076
2013-08-29 00:15:00+00:00,1.042
2013-08-29 00:20:00+00:00,1.043
2013-08-29 00:25:00+00:00,1.09
2013-08-29 00:30:00+00:00,1.06
2013-08-29 00:35:00+00:00,1.02
2013-08-29 00:40:00+00:00,1.004
2013-08-29 00:45:00+00:00,1.102
2013-08-29 00:50:00+00:00,1.056
2013-08-29 00:55:00+00:00,1.06
2013-08-29 01:00:00+00:00,1.025
2013-08-29 01:05:00+00:00,1.006
2013-08-29 01:10:00+00:00,0.968
2013-08-29 01:15:00+00:00,0.967
2013-08-29 01:20:00+00:00,0.924
2013-08-29 01:25:00+00:00,0.924
2013-08-29 01:30:00+00:00,0.919
2013-08-29 01:35:00+00:00,0.863
2013-08-29 01:40:00+00:00,0.898
2013-08-29 01:45:00+00:00,0.884
2013-08-29 01:50:00+00:00,0.835
2013-08-29 01:55:00+00:00,0.873
2013-08-29 02:00:00+00:00,0.921
2013-08-29 02:05:00+00:00,0.869
2013-08-29 02:10:00+00:00,0.849
2013-08-29 02:15:00+00:00,0.898
2013-08-29 02:20:00+00:00,0.923
2013-08-29 02:25:00+00:00,0.956
2013-08-29 02:30:00+00:00,0.938
2013-08-29 02:35:00+00:00,0.904
2013-08-29 02:40:00+00:00,0.88
2013-08-29 02:45:00+00:00,0.907
2013-08-29 02:50:00+00:00,0.941
2013-08-29 02:55:00+00:00,0.842
2013-08-29 03:00:00+00:00,0.88
2013-08-29 03:05:00+00:00,0.93
2013-08-29 03:10:00+00:00,0.916
2013-08-29 03:15:00+00:00,0.862
2013-08-29 03:20:00+00:00,0.886
2013-08-29 03:25:00+00:00,0.944
2013-08-29 03:30:00+00:00,0.912
2013-08-29 03:35:00+00:00,0.885
2013-08-29 03:40:00+00:00,0.914
2013-08-29 03:45:00+00:00,0.862
2013-08-29 03:50:00+00:00,0.829
2013-08-29 03:55:00+00:00,0.807
2013-08-29 04:00:00+00:00,0.874
2013-08-29 04:05:00+00:00,0.833
2013-08-29 04:10:00+00:00,0.856
2013-08-29 04:15:00+00:00,0.904
2013-08-29 04:20:00+00:00,0.912
2013-08-29 04:25:00+00:00,0.889
2013-08-29 04:30:00+00:00,0.928
2013-08-29 04:35:00+00:00,0.905
2013-08-29 04:40:00+00:00,0.918
2013-08-29 04:45:00+00:00,0.918
2013-08-29 04:50:00+00:00,0.933
2013-08-29 04:55:00+00:00,0.926
2013-08-29 05:00:00+00:00,0.889
2013-08-29 05:05:00+00:00,0.894
2013-08-29 05:10:00+00:00,0.887
2013-08-29 05:15:00+00:00,0.807
2013-08-29 05:20:00+00:00,0.826
2013-08-29 05:25:00+00:00,0.818
2013-08-29 05:30:00+00:00,0.862
2013-08-29 05:35:00+00:00,0.875
2013-08-29 05:40:00+00:00,0.879
2013-08-29 05:45:00+00:00,0.81
2013-08-29 05:50:00+00:00,0.888
2013-08-29 05:55:00+00:00,0.899
2013-08-29 06:00:00+00:00,0.901
2013-08-29 06:05:00+00:00,0.885
2013-08-29 06:10:00+00:00,0.906
2013-08-29 06:15:00+00:00,0.901
2013-08-29 06:20:00+00:00,0.93
2013-08-29 06:25:00+00:00,0.919
2013-08-29 06:30:00+00:00,0.9
2013-08-29 06:35:00+00:00,0.966
2013-08-29 06:40:00+00:00,0.958
2013-08-29 06:45:00+00:00,1.001
2013-08-29 06:50:00+00:00,0.949
2013-08-29 06:55:00+00:00,0.99
2013-08-29 07:00:00+00:00,1.005
2013-08-29 07:05:00+00:00,0.994
2013-08-29 07:10:00+00:00,0.999
2013-08-29 07:15:00+00:00,1.022
2013-08-29 07:20:00+00:00,1.036
2013-08-29 07:25:00+00:00,1.045
2013-08-29 07:30:00+00:00,0.948
2013-08-29 07:35:00+00:00,0.902
2013-08-29 07:40:00+00:00,0.991
2013-08-29 07:45:00+00:00,1.044
2013-08-29 07:50:00+00:00,1.052
2013-08-29 07:55:00+00:00,1.073
2013-08-29 08:00:00+00:00,1.009
2013-08-29 08:05:00+00:00,1.049
2013-08-29 08:10:00+00:00,1.048
2013-08-29 08:15:00+00:00,1.034
2013-08-29 08:20:00+00:00,1.032
2013-08-29 08:25:00+00:00,1.019
2013-08-29 08:30:00+00:00,1.105
2013-08-29 08:35:00+00:00,1.087
2013-08-29 08:40:00+00:00,1.116
2013-08-29 08:45:00+00:00,1.121
2013-08-29 08:50:00+00:00,1.119
2013-08-29 08:55:00+00:00,1.14
2013-08-29 09:00:00+00:00,1.067
2013-08-29 09:05:00+00:00,1.098
2013-08-29 09:10:00+00:00,1.103
2013-08-29 09:15:00+00:00,1.093
2013-08-29 09:20:00+00:00,1.132
2013-08-29 09:25:00+00:00,1.08
2013-08-29 09:30:00+00:00,1.158
2013-08-29 09:35:00+00:00,1.121
2013-08-29 09:40:00+00:00,1.076
2013-08-29 09:45:00+00:00,1.115
2013-08-29 09:50:00+00:00,1.086
2013-08-29 09:55:00+00:00,1.051
2013-08-29 10:00:00+00:00,1.072
2013-08-29 10:05:00+00:00,1.109
2013-08-29 10:10:00+00:00,1.049
2013-08-29 10:15:00+00:00,0.993
2013-08-29 10:20:00+00:00,1.085
2013-08-29 10:25:00+00:00,1.078
2013-08-29 10:30:00+00:00,1.091
2013-08-29 10:35:00+00:00,0.997
2013-08-29 10:40:00+00:00,1.068
2013-08-29 10:45:00+00:00,1.093
2013-08-29 10:50:00+00:00,1.075
2013-08-29 10:55:00+00:00,1.086
2013-08-29 11:00:00+00:00,1.091
2013-08-29 11:05:00+00:00,1.09
2013-08-29 11:10:00+00:00,1.105
2013-08-29 11:15:00+00:00,1.123
2013-08-29 11:20:00+00:00,1.088
2013-08-29 11:25:00+00:00,1.079
2013-08-29 11:30:00+00:00,1.116
2013-08-29 11:35:00+00:00,1.103
2013-08-29 11:40:00+00:00,1.059
2013-08-29 11:45:00+00:00,1.053
2013-08-29 11:50:00+00:00,1.13
2013-08-29 11:55:00+00:00,1.104
2013-08-29 12:00:00+00:00,1.128
2013-08-29 12:05:00+00:00,1.058
2013-08-29 12:10:00+00:00,1.1
2013-08-29 12:15:00+00:00,1.068
2013-08-29 12:20:00+00:00,1.036
2013-08-29 12:25:00+00:00,1.068
2013-08-29 12:30:00+00:00,1.049
2013-08-29 12:35:00+00:00,1.061
2013-08-29 12:40:00+00:00,1.147
2013-08-29 12:45:00+00:00,1.143
2013-08-29 12:50:00+00:00,1.098
2013-08-29 12:55:00+00:00,1.106
2013-08-29 13:00:00+00:00,1.096
2013-08-29 13:05:00+00:00,1.057
2013-08-29 13:10:00+00:00,1.136
2013-08-29 13:15:00+00:00,1.112
2013-08-29 13:20:00+00:00,1.121
2013-08-29 13:25:00+00:00,1.09
2013-08-29 13:30:00+00:00,1.089
2013-08-29 13:35:00+00:00,1.133
2013-08-29 13:40:00+00:00,1.147
2013-08-29 13:45:00+00:00,1.084
2013-08-29 13:50:00+00:00,1.124
2013-08-29 13:55:00+00:00,1.108
2013-08-29 14:00:00+00:00,1.062
2013-08-29 14:05:00+00:00,1.037
2013-08-29 14:10:00+00:00,1.043
2013-08-29 14:15:00+00:00,1.081
2013-08-29 14:20:00+00:00,1.02
2013-08-29 14:25:00+00:00,1.071
2013-08-29 14:30:00+00:00,1.083
2013-08-29 14:35:00+00:00,1.064
2013-08-29 14:40:00+00:00,1.069
2013-08-29 14:45:00+00:00,1.058
2013-08-29 14:50:00+00:00,1.153
2013-08-29 14:55:00+00:00,1.12
2013-08-29 15:00:00+00:00,1.047
2013-08-29 15:05:00+00:00,1.117
2013-08-29 15:10:00+00:00,1.083
2013-08-29 15:15:00+00:00,1.087
2013-08-29 15:20:00+00:00,1.084
2013-08-29 15:25:00+00:00,1.04
2013-08-29 15:30:00+00:00,1.066
2013-08-29 15:35:00+00:00,1.068
2013-08-29 15:40:00+00:00,1.046
2013-08-29 15:45:00+00:00,1.003
2013-08-29 15:50:00+00:00,1.09
2013-08-29 15:55:00+00:00,1.093
2013-08-29 16:00:00+00:00,1.087
2013-08-29 16:05:00+00:00,1.066
2013-08-29 16:10:00+00:00,1.093
2013-08-29 16:15:00+00:00,1.002
2013-08-29 16:20:00+00:00,1.017
2013-08-29 16:25:00+00:00,1.008
2013-08-29 16:30:00+00:00,0.985
2013-08-29 16:35:00+00:00,0.982
2013-08-29 16:40:00+00:00,1.022
2013-08-29 16:45:00+00:00,0.992
2013-08-29 16:50:00+00:00,0.983
2013-08-29 16:55:00+00:00,0.959
